type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol
white;6.7000000000;0.1300000000;0.5700000000;6.6000000000;0.0560000000;60.0000000000;150.0000000000;0.9954800000;2.9600000000;0.4300000000;9.4000000000
white;6.6000000000;0.2100000000;0.2900000000;5.3500000000;0.0290000000;43.0000000000;106.0000000000;0.9911200000;2.9300000000;0.4300000000;11.5000000000
white;7.6000000000;0.2000000000;0.3400000000;1.8000000000;0.0410000000;42.0000000000;148.0000000000;0.9933500000;3.3500000000;0.6600000000;11.1000000000
white;8.8000000000;0.3600000000;0.4400000000;1.9000000000;0.0400000000;9.0000000000;121.0000000000;0.9953000000;3.1900000000;0.4800000000;9.9000000000
white;6.8000000000;0.3700000000;0.2800000000;4.0000000000;0.0300000000;29.0000000000;79.0000000000;0.9900000000;3.2300000000;0.4600000000;12.4000000000
white;5.7000000000;0.3200000000;0.5000000000;2.6000000000;0.0490000000;17.0000000000;155.0000000000;0.9927000000;3.2200000000;0.6400000000;10.0000000000
white;7.6000000000;0.2600000000;0.3200000000;1.3000000000;0.0480000000;23.0000000000;76.0000000000;0.9903000000;2.9600000000;0.4600000000;12.0000000000
white;6.5000000000;0.1900000000;0.1000000000;1.3000000000;0.0460000000;23.0000000000;107.0000000000;0.9937000000;3.2900000000;0.4500000000;10.0000000000
white;7.9000000000;0.2000000000;0.3400000000;1.2000000000;0.0400000000;29.0000000000;118.0000000000;0.9932000000;3.1400000000;0.4100000000;10.6000000000
white;7.9000000000;0.2200000000;0.4500000000;14.2000000000;0.0380000000;53.0000000000;141.0000000000;0.9992000000;3.0300000000;0.4600000000;9.2000000000
white;6.1000000000;0.2200000000;0.2500000000;12.1000000000;0.0350000000;54.0000000000;135.0000000000;0.9948100000;3.2100000000;0.4000000000;10.7000000000
white;6.9000000000;0.2300000000;0.3400000000;2.7000000000;0.0320000000;24.0000000000;121.0000000000;0.9902000000;3.1400000000;0.3800000000;12.4000000000
white;5.9000000000;0.4400000000;0.3600000000;2.5000000000;0.0300000000;12.0000000000;73.0000000000;0.9920100000;3.2200000000;0.4800000000;10.8000000000
white;6.1000000000;0.1800000000;0.3600000000;2.0000000000;0.0380000000;20.0000000000;249.5000000000;0.9923000000;3.3700000000;0.7900000000;11.3000000000
white;5.9000000000;0.2200000000;0.1800000000;6.4000000000;0.0410000000;28.0000000000;120.0000000000;0.9940300000;3.2700000000;0.5000000000;9.9000000000
white;6.4000000000;0.3100000000;0.4000000000;6.4000000000;0.0390000000;39.0000000000;191.0000000000;0.9951300000;3.1400000000;0.5200000000;9.8000000000
white;5.8000000000;0.2700000000;0.2700000000;12.3000000000;0.0450000000;55.0000000000;170.0000000000;0.9972000000;3.2800000000;0.4200000000;9.3000000000
white;6.5000000000;0.3300000000;0.3800000000;8.3000000000;0.0480000000;68.0000000000;174.0000000000;0.9949200000;3.1400000000;0.5000000000;9.6000000000
white;6.0000000000;0.2800000000;0.2400000000;17.8000000000;0.0470000000;42.0000000000;111.0000000000;0.9989600000;3.1000000000;0.4500000000;8.9000000000
white;6.3000000000;0.1900000000;0.3200000000;2.8000000000;0.0460000000;18.0000000000;80.0000000000;0.9904300000;2.9200000000;0.4700000000;11.0500000000
white;6.8000000000;0.2700000000;0.2200000000;8.1000000000;0.0340000000;55.0000000000;203.0000000000;0.9961000000;3.1900000000;0.5200000000;8.9000000000
white;7.4000000000;0.1600000000;0.4900000000;1.2000000000;0.0550000000;18.0000000000;150.0000000000;0.9917000000;3.2300000000;0.4700000000;11.2000000000
white;7.1000000000;0.3000000000;0.3600000000;6.8000000000;0.0550000000;44.5000000000;234.0000000000;0.9972000000;3.4900000000;0.6400000000;10.2000000000
white;7.2000000000;0.2100000000;0.3400000000;1.1000000000;0.0460000000;25.0000000000;80.0000000000;0.9920000000;3.2500000000;0.4000000000;11.3000000000
white;6.5000000000;0.2900000000;0.3200000000;3.0000000000;0.0360000000;38.0000000000;93.0000000000;0.9906000000;3.1600000000;0.5900000000;12.0000000000
white;6.7000000000;0.1700000000;0.4200000000;10.4000000000;0.0380000000;85.0000000000;182.0000000000;0.9962800000;3.0400000000;0.4400000000;8.9000000000
white;7.9000000000;0.1800000000;0.3600000000;5.9000000000;0.0580000000;31.0000000000;132.0000000000;0.9950000000;3.2500000000;0.5200000000;10.9000000000
white;6.5000000000;0.2800000000;0.2500000000;4.8000000000;0.0290000000;54.0000000000;128.0000000000;0.9907400000;3.1700000000;0.4400000000;12.2000000000
white;6.6000000000;0.3100000000;0.2800000000;1.4000000000;0.0350000000;28.0000000000;107.0000000000;0.9883600000;3.0000000000;0.4000000000;13.2000000000
white;7.8000000000;0.2800000000;0.4900000000;1.3000000000;0.0460000000;27.0000000000;142.0000000000;0.9936000000;3.0900000000;0.5900000000;10.2000000000
white;8.4000000000;0.2000000000;0.3100000000;2.8000000000;0.0540000000;16.0000000000;89.0000000000;0.9941600000;2.9600000000;0.4500000000;9.5000000000
white;7.4000000000;0.1900000000;0.3000000000;1.4000000000;0.0570000000;33.0000000000;135.0000000000;0.9930000000;3.1200000000;0.5000000000;9.6000000000
white;7.8000000000;0.3900000000;0.2600000000;9.9000000000;0.0590000000;33.0000000000;181.0000000000;0.9955000000;3.0400000000;0.4200000000;10.9000000000
white;7.9000000000;0.3500000000;0.2400000000;15.6000000000;0.0720000000;44.0000000000;229.0000000000;0.9978500000;3.0300000000;0.5900000000;10.5000000000
white;6.4000000000;0.3200000000;0.2500000000;5.0000000000;0.0550000000;28.0000000000;138.0000000000;0.9917100000;3.2700000000;0.5000000000;12.4000000000
white;4.7000000000;0.7850000000;0.0000000000;3.4000000000;0.0360000000;23.0000000000;134.0000000000;0.9898100000;3.5300000000;0.9200000000;13.8000000000
white;7.2000000000;0.2700000000;0.4200000000;1.6000000000;0.0500000000;35.0000000000;135.0000000000;0.9920000000;2.9400000000;0.4600000000;11.0000000000
white;6.9000000000;0.3700000000;0.2300000000;9.5000000000;0.0570000000;54.0000000000;166.0000000000;0.9956800000;3.2300000000;0.4200000000;10.0000000000
white;8.0000000000;0.2900000000;0.4900000000;11.7000000000;0.0350000000;40.0000000000;131.0000000000;0.9958000000;3.1400000000;0.3400000000;10.8000000000
white;6.8000000000;0.2700000000;0.3700000000;8.2000000000;0.0550000000;52.0000000000;192.0000000000;0.9958600000;3.1100000000;0.5200000000;9.5000000000
white;7.5000000000;0.2900000000;0.2400000000;9.9000000000;0.0580000000;25.0000000000;115.0000000000;0.9956700000;3.1500000000;0.4600000000;10.9000000000
white;6.9000000000;0.2600000000;0.4900000000;1.6000000000;0.0580000000;39.0000000000;166.0000000000;0.9965000000;3.6500000000;0.5200000000;9.4000000000
white;5.7000000000;0.2200000000;0.2900000000;3.5000000000;0.0400000000;27.0000000000;146.0000000000;0.9899900000;3.1700000000;0.3600000000;12.1000000000
white;8.4000000000;0.3600000000;0.3600000000;11.1000000000;0.0320000000;21.0000000000;132.0000000000;0.9931300000;2.9500000000;0.3900000000;13.0000000000
white;7.5000000000;0.2100000000;0.6800000000;10.9000000000;0.0450000000;38.0000000000;133.0000000000;0.9978000000;3.0000000000;0.3600000000;8.7000000000
white;6.0000000000;0.2000000000;0.2400000000;5.3000000000;0.0750000000;49.0000000000;201.0000000000;0.9946600000;3.2100000000;0.4300000000;9.5000000000
white;7.2000000000;0.1700000000;0.3400000000;6.4000000000;0.0420000000;16.0000000000;111.0000000000;0.9927800000;2.9900000000;0.4000000000;10.8000000000
white;7.0000000000;0.2800000000;0.3200000000;7.7500000000;0.0320000000;30.0000000000;114.0000000000;0.9915800000;3.1200000000;0.6400000000;12.8000000000
white;9.9000000000;0.4900000000;0.2300000000;2.4000000000;0.0870000000;19.0000000000;115.0000000000;0.9948000000;2.7700000000;0.4400000000;9.4000000000
white;6.3000000000;0.2400000000;0.2900000000;1.6000000000;0.0520000000;48.0000000000;185.0000000000;0.9934000000;3.2100000000;0.5000000000;9.4000000000
white;7.7000000000;0.3900000000;0.3000000000;5.2000000000;0.0370000000;29.0000000000;131.0000000000;0.9943000000;3.3800000000;0.4400000000;11.0000000000
white;7.1000000000;0.3600000000;0.2400000000;1.8000000000;0.0250000000;32.0000000000;102.0000000000;0.9903000000;3.3400000000;0.5900000000;12.8000000000
white;6.8000000000;0.5700000000;0.2900000000;2.2000000000;0.0400000000;15.0000000000;77.0000000000;0.9938000000;3.3200000000;0.7400000000;10.2000000000
white;5.9000000000;0.3200000000;0.2800000000;4.7000000000;0.0390000000;34.0000000000;94.0000000000;0.9896400000;3.2200000000;0.5700000000;13.1000000000
white;6.2000000000;0.3100000000;0.2600000000;4.8000000000;0.0370000000;36.0000000000;148.0000000000;0.9928000000;3.2100000000;0.4100000000;10.4000000000
white;5.2000000000;0.3000000000;0.3400000000;1.5000000000;0.0380000000;18.0000000000;96.0000000000;0.9894200000;3.5600000000;0.4800000000;13.0000000000
white;6.4000000000;0.1600000000;0.4200000000;1.0000000000;0.0360000000;29.0000000000;113.0000000000;0.9908000000;3.1800000000;0.5200000000;11.0000000000
white;8.1000000000;0.5000000000;0.4700000000;1.1000000000;0.0370000000;23.0000000000;126.0000000000;0.9938000000;3.2100000000;0.4200000000;10.9000000000
white;5.9000000000;0.2700000000;0.2900000000;11.4000000000;0.0360000000;31.0000000000;115.0000000000;0.9949000000;3.3500000000;0.4800000000;10.5000000000
white;6.3000000000;0.2400000000;0.2200000000;11.9000000000;0.0500000000;65.0000000000;179.0000000000;0.9965900000;3.0600000000;0.5800000000;9.3000000000
white;6.8000000000;0.2400000000;0.3700000000;7.4500000000;0.0430000000;59.0000000000;188.0000000000;0.9957900000;3.2000000000;0.5000000000;9.4000000000
white;5.8000000000;0.3600000000;0.5000000000;1.0000000000;0.1270000000;63.0000000000;178.0000000000;0.9921200000;3.1000000000;0.4500000000;9.7000000000
white;8.3000000000;0.4200000000;0.6200000000;19.2500000000;0.0400000000;41.0000000000;172.0000000000;1.0002000000;2.9800000000;0.6700000000;9.7000000000
white;5.5000000000;0.1700000000;0.2300000000;2.9000000000;0.0390000000;10.0000000000;108.0000000000;0.9924300000;3.2800000000;0.5000000000;10.0000000000
white;6.8000000000;0.3200000000;0.1800000000;7.5000000000;0.0410000000;71.0000000000;223.0000000000;0.9959000000;3.1400000000;0.4100000000;8.9000000000
white;4.8000000000;0.3400000000;0.0000000000;6.5000000000;0.0280000000;33.0000000000;163.0000000000;0.9939000000;3.3600000000;0.6100000000;9.9000000000
white;5.4000000000;0.2900000000;0.3800000000;1.2000000000;0.0290000000;31.0000000000;132.0000000000;0.9889500000;3.2800000000;0.3600000000;12.4000000000
white;7.2000000000;0.2600000000;0.3000000000;2.1000000000;0.0330000000;50.0000000000;158.0000000000;0.9909000000;3.3300000000;0.4300000000;12.1000000000
white;6.6000000000;0.2800000000;0.3000000000;7.8000000000;0.0490000000;57.0000000000;202.0000000000;0.9958000000;3.2400000000;0.3900000000;9.5000000000
white;6.5000000000;0.2900000000;0.2600000000;7.0000000000;0.0400000000;18.0000000000;113.0000000000;0.9936600000;3.1700000000;0.3800000000;10.2000000000
white;5.4000000000;0.1800000000;0.2400000000;4.8000000000;0.0410000000;30.0000000000;113.0000000000;0.9944500000;3.4200000000;0.4000000000;9.4000000000
white;5.8000000000;0.2900000000;0.2700000000;1.6000000000;0.0620000000;17.0000000000;140.0000000000;0.9913800000;3.2300000000;0.3500000000;11.1000000000
white;6.6000000000;0.1600000000;0.3600000000;1.1000000000;0.0310000000;27.0000000000;93.0000000000;0.9888400000;3.2300000000;0.3400000000;13.2000000000
white;7.4000000000;0.6400000000;0.4700000000;14.1500000000;0.1680000000;42.0000000000;185.0000000000;0.9984000000;2.9000000000;0.4900000000;9.3000000000
white;5.0000000000;0.2000000000;0.4000000000;1.9000000000;0.0150000000;20.0000000000;98.0000000000;0.9897000000;3.3700000000;0.5500000000;12.0500000000
white;6.2000000000;0.2600000000;0.2000000000;8.0000000000;0.0470000000;35.0000000000;111.0000000000;0.9944500000;3.1100000000;0.4200000000;10.4000000000
white;6.4000000000;0.1900000000;0.3500000000;10.2000000000;0.0430000000;40.0000000000;106.0000000000;0.9963200000;3.1600000000;0.5000000000;9.7000000000
white;6.8000000000;0.2000000000;0.2500000000;6.2000000000;0.0520000000;22.0000000000;106.0000000000;0.9935000000;3.0900000000;0.5400000000;10.8000000000
white;8.0000000000;0.4300000000;0.4000000000;12.4000000000;0.1680000000;29.0000000000;190.0000000000;0.9991000000;3.0700000000;0.6400000000;9.2000000000
white;6.4000000000;0.3300000000;0.2800000000;1.1000000000;0.0380000000;30.0000000000;110.0000000000;0.9917000000;3.1200000000;0.4200000000;10.5000000000
white;6.5000000000;0.1400000000;0.3300000000;7.6000000000;0.0500000000;53.0000000000;189.0000000000;0.9966000000;3.2500000000;0.4900000000;8.6000000000
white;5.3000000000;0.1600000000;0.3900000000;1.0000000000;0.0280000000;40.0000000000;101.0000000000;0.9915600000;3.5700000000;0.5900000000;10.6000000000
white;8.0000000000;0.2200000000;0.4200000000;14.6000000000;0.0440000000;45.0000000000;163.0000000000;1.0003000000;3.2100000000;0.6900000000;8.6000000000
white;5.9000000000;0.2100000000;0.2800000000;4.6000000000;0.0530000000;40.0000000000;199.0000000000;0.9964000000;3.7200000000;0.7000000000;10.0000000000
white;6.8000000000;0.3200000000;0.2100000000;2.2000000000;0.0440000000;15.0000000000;68.0000000000;0.9932000000;3.1700000000;0.3900000000;9.4000000000
white;7.7000000000;0.3400000000;0.2700000000;8.8000000000;0.0630000000;39.0000000000;184.0000000000;0.9969000000;3.0900000000;0.6300000000;9.2000000000
white;6.3000000000;0.3700000000;0.5100000000;6.3000000000;0.0480000000;35.0000000000;146.0000000000;0.9943000000;3.1000000000;1.0100000000;10.5000000000
white;7.0000000000;0.2100000000;0.3100000000;6.0000000000;0.0460000000;29.0000000000;108.0000000000;0.9939000000;3.2600000000;0.5000000000;10.8000000000
white;6.0000000000;0.1700000000;0.3600000000;1.7000000000;0.0420000000;14.0000000000;61.0000000000;0.9914400000;3.2200000000;0.5400000000;10.8000000000
white;6.4000000000;0.2000000000;0.2200000000;7.4000000000;0.0320000000;53.0000000000;172.0000000000;0.9940400000;3.2400000000;0.5800000000;11.0000000000
white;5.8000000000;0.3400000000;0.1600000000;7.0000000000;0.0370000000;26.0000000000;116.0000000000;0.9949000000;3.4600000000;0.4500000000;10.0000000000
white;8.3000000000;0.1500000000;0.3900000000;1.3000000000;0.0550000000;32.0000000000;146.0000000000;0.9930000000;3.0800000000;0.3900000000;10.5000000000
white;7.0000000000;0.2400000000;0.3400000000;1.4000000000;0.0310000000;27.0000000000;107.0000000000;0.9900000000;3.0600000000;0.3900000000;11.9000000000
white;6.3000000000;0.3050000000;0.2200000000;16.0000000000;0.0610000000;26.0000000000;141.0000000000;0.9982400000;3.0800000000;0.5000000000;9.1000000000
white;6.9000000000;0.2800000000;0.3100000000;7.2000000000;0.0400000000;47.0000000000;168.0000000000;0.9946000000;3.2900000000;0.5700000000;10.6000000000
white;6.1000000000;0.2800000000;0.2300000000;4.2000000000;0.0380000000;13.0000000000;95.0000000000;0.9889800000;2.9700000000;0.7000000000;13.1000000000
white;6.1000000000;0.1700000000;0.2100000000;1.9000000000;0.0900000000;44.0000000000;130.0000000000;0.9925500000;3.0700000000;0.4100000000;9.7000000000
white;6.4000000000;0.2800000000;0.2300000000;6.0000000000;0.0510000000;50.0000000000;162.0000000000;0.9940000000;3.1500000000;0.5200000000;10.2000000000
white;7.0000000000;0.1400000000;0.4900000000;5.9000000000;0.0530000000;22.0000000000;118.0000000000;0.9954000000;3.3600000000;0.3600000000;9.4000000000
white;9.5000000000;0.4200000000;0.4100000000;2.3000000000;0.0340000000;22.0000000000;145.0000000000;0.9951000000;3.0600000000;0.5200000000;11.0000000000
white;6.6000000000;0.2100000000;0.4900000000;18.1500000000;0.0420000000;41.0000000000;158.0000000000;0.9997000000;3.2800000000;0.3900000000;8.7000000000
white;6.8000000000;0.3100000000;0.0900000000;1.4000000000;0.0400000000;56.0000000000;145.0000000000;0.9922000000;3.1900000000;0.4600000000;10.0000000000
white;5.8000000000;0.3200000000;0.3100000000;2.7000000000;0.0490000000;25.0000000000;153.0000000000;0.9906700000;3.4400000000;0.7300000000;12.2000000000
white;7.4000000000;0.3800000000;0.3400000000;8.3000000000;0.0520000000;44.0000000000;168.0000000000;0.9962700000;3.1100000000;0.5200000000;9.2000000000
white;7.0000000000;0.1400000000;0.4000000000;1.7000000000;0.0350000000;16.0000000000;85.0000000000;0.9911000000;3.1900000000;0.4200000000;11.8000000000
white;8.6000000000;0.3600000000;0.2600000000;11.1000000000;0.0300000000;43.5000000000;171.0000000000;0.9948000000;3.0300000000;0.4900000000;12.0000000000
white;8.1000000000;0.3100000000;0.3600000000;8.2000000000;0.0280000000;29.0000000000;142.0000000000;0.9925000000;3.0100000000;0.3400000000;13.0000000000
white;6.0000000000;0.1700000000;0.3000000000;7.3000000000;0.0390000000;39.0000000000;104.0000000000;0.9925200000;2.9100000000;0.5700000000;11.0000000000
white;7.4000000000;0.2900000000;0.4800000000;12.8000000000;0.0370000000;61.5000000000;182.0000000000;0.9980800000;3.0200000000;0.3400000000;8.8000000000
white;7.4000000000;0.1600000000;0.3000000000;1.4000000000;0.0640000000;34.0000000000;166.0000000000;0.9913600000;3.1100000000;0.4200000000;11.4333333300
white;6.8000000000;0.3200000000;0.3900000000;9.6000000000;0.0260000000;34.0000000000;124.0000000000;0.9928600000;3.1800000000;0.3500000000;12.1000000000
white;6.7000000000;0.2300000000;0.3300000000;1.8000000000;0.0360000000;23.0000000000;96.0000000000;0.9925000000;3.3200000000;0.4000000000;10.8000000000
white;7.0000000000;0.2900000000;0.2600000000;1.6000000000;0.0440000000;12.0000000000;87.0000000000;0.9923000000;3.0800000000;0.4600000000;10.5000000000
white;7.7000000000;0.2400000000;0.2900000000;15.3000000000;0.0440000000;39.0000000000;194.0000000000;0.9982000000;3.0600000000;0.4700000000;9.6000000000
white;6.4000000000;0.2800000000;0.4400000000;7.1000000000;0.0480000000;49.0000000000;179.0000000000;0.9952800000;3.1500000000;0.4800000000;9.2000000000
white;6.2000000000;0.3000000000;0.2000000000;6.6000000000;0.0450000000;42.0000000000;170.0000000000;0.9944000000;3.3600000000;0.4500000000;10.4000000000
white;5.7000000000;0.3300000000;0.3200000000;1.4000000000;0.0430000000;28.0000000000;93.0000000000;0.9897000000;3.3100000000;0.5000000000;12.3000000000
white;6.2000000000;0.3100000000;0.2300000000;3.3000000000;0.0520000000;34.0000000000;113.0000000000;0.9942900000;3.1600000000;0.4800000000;8.4000000000
white;6.9000000000;0.3200000000;0.1600000000;1.4000000000;0.0510000000;15.0000000000;96.0000000000;0.9940000000;3.2200000000;0.3800000000;9.5000000000
white;8.0000000000;0.5900000000;0.7100000000;17.3500000000;0.0380000000;61.0000000000;228.0000000000;1.0000000000;2.9500000000;0.7500000000;9.3000000000
white;5.5000000000;0.4850000000;0.0000000000;1.5000000000;0.0650000000;8.0000000000;103.0000000000;0.9940000000;3.6300000000;0.4000000000;9.7000000000
