type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;random_num;rnum
red;8.3000000000;0.6250000000;0.2000000000;1.5000000000;0.0800000000;27.0000000000;119.0000000000;0.9972000000;3.1600000000;1.1200000000;9.1000000000;4;259314063,553865;342
red;8.3000000000;0.6550000000;0.1200000000;2.3000000000;0.0830000000;15.0000000000;113.0000000000;0.9966000000;3.1700000000;0.6600000000;9.8000000000;5;60290219,5085541;74
red;8.3000000000;0.6750000000;0.2600000000;2.1000000000;0.0840000000;11.0000000000;43.0000000000;0.9976000000;3.3100000000;0.5300000000;9.2000000000;4;121095419,436714;151
red;8.3000000000;1.0200000000;0.0200000000;3.4000000000;0.0840000000;6.0000000000;11.0000000000;0.9989200000;3.4800000000;0.4900000000;11.0000000000;3;306591335,658741;418
white;8.4000000000;0.2200000000;0.3000000000;8.9000000000;0.0240000000;17.0000000000;118.0000000000;0.9945600000;2.9900000000;0.3400000000;10.5000000000;6;49515990,9586914;184
white;8.4000000000;0.2700000000;0.3000000000;2.2000000000;0.0370000000;36.0000000000;129.0000000000;0.9908500000;2.8900000000;0.3000000000;11.4666666700;6;97991271,7527224;395
white;8.4000000000;0.3600000000;0.3600000000;11.1000000000;0.0320000000;21.0000000000;132.0000000000;0.9931300000;2.9500000000;0.3900000000;13.0000000000;6;69201382,3662629;264
red;8.4000000000;0.3600000000;0.3200000000;2.2000000000;0.0810000000;32.0000000000;79.0000000000;0.9964000000;3.3000000000;0.7200000000;11.0000000000;6;336181373,185297;467
white;8.4000000000;0.4000000000;0.7000000000;13.1000000000;0.0420000000;29.0000000000;197.0000000000;0.9980000000;3.0600000000;0.6400000000;9.7000000000;5;28931507,2323381;109
red;8.4000000000;0.5200000000;0.2200000000;2.7000000000;0.0840000000;4.0000000000;18.0000000000;0.9968200000;3.2600000000;0.5700000000;9.9000000000;6;351362196,060915;492
red;8.4000000000;0.5600000000;0.0400000000;2.0000000000;0.0820000000;10.0000000000;22.0000000000;0.9976000000;3.2200000000;0.4400000000;9.6000000000;5;184404467,136457;240
white;8.4000000000;0.5800000000;0.2700000000;12.1500000000;0.0330000000;37.0000000000;116.0000000000;0.9959000000;2.9900000000;0.3900000000;10.8000000000;6;106010892,523968;420
red;8.4000000000;0.6200000000;0.1200000000;1.8000000000;0.0720000000;38.0000000000;46.0000000000;0.9950400000;3.3800000000;0.8900000000;11.8000000000;6;198576538,182434;255
red;8.4000000000;0.7150000000;0.2000000000;2.4000000000;0.0760000000;10.0000000000;38.0000000000;0.9973500000;3.3100000000;0.6400000000;9.4000000000;5;125064110,532562;155
red;8.4000000000;0.7450000000;0.1100000000;1.9000000000;0.0900000000;16.0000000000;63.0000000000;0.9965000000;3.1900000000;0.8200000000;9.6000000000;5;342641703,810427;481
white;8.5000000000;0.1700000000;0.4900000000;8.8000000000;0.0480000000;23.0000000000;108.0000000000;0.9947000000;2.8800000000;0.3400000000;10.5000000000;4;25910738,6305118;100
white;8.5000000000;0.2300000000;0.2800000000;11.1000000000;0.0330000000;30.0000000000;97.0000000000;0.9950700000;3.0300000000;0.3900000000;10.5000000000;7;111906086,350869;447
red;8.5000000000;0.2800000000;0.3500000000;1.7000000000;0.0610000000;6.0000000000;15.0000000000;0.9952400000;3.3000000000;0.7400000000;11.8000000000;7;328192035,299713;452
white;8.5000000000;0.3200000000;0.3600000000;14.9000000000;0.0410000000;47.0000000000;190.0000000000;0.9982000000;3.0800000000;0.3100000000;10.0000000000;6;121138708,242484;476
red;8.5000000000;0.3700000000;0.3200000000;1.8000000000;0.0660000000;26.0000000000;51.0000000000;0.9945600000;3.3800000000;0.7200000000;11.8000000000;6;339024461,267527;473
red;8.5000000000;0.3700000000;0.2000000000;2.8000000000;0.0900000000;18.0000000000;58.0000000000;0.9980000000;3.3400000000;0.7000000000;9.6000000000;6;232514951,196375;296
red;8.5000000000;0.5850000000;0.1800000000;2.1000000000;0.0780000000;5.0000000000;30.0000000000;0.9967000000;3.2000000000;0.4800000000;9.8000000000;6;31672507,9221083;41
red;8.5000000000;0.6600000000;0.2000000000;2.1000000000;0.0970000000;23.0000000000;113.0000000000;0.9973300000;3.1300000000;0.4800000000;9.2000000000;5;298176123,971613;400
white;8.6000000000;0.1800000000;0.2800000000;0.8000000000;0.0320000000;25.0000000000;78.0000000000;0.9910400000;2.9900000000;0.3800000000;11.1000000000;5;73551855,1921426;283
red;8.6000000000;0.2200000000;0.3600000000;1.9000000000;0.0640000000;53.0000000000;77.0000000000;0.9960400000;3.4700000000;0.8700000000;11.0000000000;7;266471780,649069;354
red;8.6000000000;0.3300000000;0.4000000000;2.6000000000;0.0830000000;16.0000000000;68.0000000000;0.9978200000;3.3000000000;0.4800000000;9.4000000000;5;208855835,359963;270
red;8.6000000000;0.3800000000;0.3600000000;3.0000000000;0.0810000000;30.0000000000;119.0000000000;0.9970000000;3.2000000000;0.5600000000;9.4000000000;5;46140452,7075245;59
red;8.6000000000;0.4200000000;0.3900000000;1.8000000000;0.0680000000;6.0000000000;12.0000000000;0.9951600000;3.3500000000;0.6900000000;11.7000000000;8;272172152,963922;365
red;8.6000000000;0.4500000000;0.3100000000;2.6000000000;0.0860000000;21.0000000000;50.0000000000;0.9982000000;3.3700000000;0.9100000000;9.9000000000;6;98267097,841874;120
red;8.6000000000;0.4700000000;0.4700000000;2.4000000000;0.0740000000;7.0000000000;29.0000000000;0.9979000000;3.0800000000;0.4600000000;9.5000000000;5;222771080,229151;288
white;8.6000000000;0.4850000000;0.2900000000;4.1000000000;0.0260000000;19.0000000000;101.0000000000;0.9918000000;3.0100000000;0.3800000000;12.4000000000;5;13224854,0288241;50
red;8.6000000000;0.4900000000;0.2900000000;2.0000000000;0.1100000000;19.0000000000;133.0000000000;0.9972000000;2.9300000000;1.9800000000;9.8000000000;5;261464204,315194;347
red;8.6000000000;0.4900000000;0.5100000000;2.0000000000;0.4220000000;16.0000000000;62.0000000000;0.9979000000;3.0300000000;1.1700000000;9.0000000000;5;305141047,975391;416
red;8.6000000000;0.5500000000;0.0900000000;3.3000000000;0.0680000000;8.0000000000;17.0000000000;0.9973500000;3.2300000000;0.4400000000;10.0000000000;5;317019328,733908;436
red;8.6000000000;0.7250000000;0.2400000000;6.6000000000;0.1170000000;31.0000000000;134.0000000000;1.0014000000;3.3200000000;1.0700000000;9.3000000000;5;82368780,3099252;102
white;8.7000000000;0.2200000000;0.4200000000;2.3000000000;0.0530000000;27.0000000000;114.0000000000;0.9940000000;2.9900000000;0.4300000000;10.0000000000;5;85180236,485708;341
white;8.7000000000;0.2300000000;0.3200000000;13.4000000000;0.0440000000;35.0000000000;169.0000000000;0.9997500000;3.1200000000;0.4700000000;8.8000000000;7;125771738,757269;492
red;8.7000000000;0.2900000000;0.5200000000;1.6000000000;0.1130000000;12.0000000000;37.0000000000;0.9969000000;3.2500000000;0.5800000000;9.5000000000;5;195928750,77773;254
white;8.7000000000;0.3000000000;0.3400000000;4.8000000000;0.0180000000;23.0000000000;127.0000000000;0.9947400000;3.1200000000;0.4900000000;11.2000000000;7;106175114,966332;422
red;8.7000000000;0.4100000000;0.4100000000;6.2000000000;0.0780000000;25.0000000000;42.0000000000;0.9953000000;3.2400000000;0.7700000000;12.6000000000;7;212750699,116326;280
red;8.7000000000;0.4600000000;0.3100000000;2.5000000000;0.1260000000;24.0000000000;64.0000000000;0.9974600000;3.1000000000;0.7400000000;9.6000000000;5;272471553,156386;366
red;8.7000000000;0.6300000000;0.2800000000;2.7000000000;0.0960000000;17.0000000000;69.0000000000;0.9973400000;3.2600000000;0.6300000000;10.2000000000;6;294165273,298646;396
red;8.7000000000;0.6900000000;0.3100000000;3.0000000000;0.0860000000;23.0000000000;81.0000000000;1.0002000000;3.4800000000;0.7400000000;11.6000000000;6;17000643,9998252;18
red;8.7000000000;0.7000000000;0.2400000000;2.5000000000;0.2260000000;5.0000000000;15.0000000000;0.9991000000;3.3200000000;0.6000000000;9.0000000000;6;121814280,343298;152
red;8.7000000000;0.7800000000;0.5100000000;1.7000000000;0.4150000000;12.0000000000;66.0000000000;0.9962300000;3.0000000000;1.1700000000;9.2000000000;5;308923732,5276;423
white;8.8000000000;0.1900000000;0.3000000000;5.0000000000;0.0280000000;34.0000000000;120.0000000000;0.9924200000;2.9400000000;0.4700000000;11.2000000000;5;36075476,6089822;126
white;8.8000000000;0.2300000000;0.7400000000;3.2000000000;0.0420000000;15.0000000000;126.0000000000;0.9934000000;3.0200000000;0.5100000000;11.2000000000;6;3144909,7134546;15
white;8.8000000000;0.2800000000;0.4500000000;6.0000000000;0.0220000000;14.0000000000;49.0000000000;0.9934000000;3.0100000000;0.3300000000;11.1000000000;7;35397205,0696121;122
white;8.8000000000;0.3300000000;0.4400000000;6.3500000000;0.0240000000;9.0000000000;87.0000000000;0.9917000000;2.9600000000;0.4000000000;12.6000000000;7;8826798,9999878;38
red;8.8000000000;0.4000000000;0.4000000000;2.2000000000;0.0790000000;19.0000000000;52.0000000000;0.9980000000;3.4400000000;0.6400000000;9.2000000000;5;268365240,519935;358
red;8.8000000000;0.4100000000;0.6400000000;2.2000000000;0.0930000000;9.0000000000;42.0000000000;0.9986000000;3.5400000000;0.6600000000;10.5000000000;5;98533491,9613941;121
red;8.8000000000;0.4400000000;0.4900000000;2.8000000000;0.0830000000;18.0000000000;111.0000000000;0.9982000000;3.3000000000;0.6000000000;9.5000000000;5;244590481,424958;317
red;8.8000000000;0.4800000000;0.4100000000;3.3000000000;0.0920000000;26.0000000000;52.0000000000;0.9982000000;3.3100000000;0.5300000000;10.5000000000;6;245195085,346669;318
red;8.8000000000;0.5900000000;0.1800000000;2.9000000000;0.0890000000;12.0000000000;74.0000000000;0.9973800000;3.1400000000;0.5400000000;9.4000000000;5;36680293,8035677;47
red;8.8000000000;0.6100000000;0.3000000000;2.8000000000;0.0880000000;17.0000000000;46.0000000000;0.9976000000;3.2600000000;0.5100000000;9.3000000000;4;17492843,3373122;19
red;8.8000000000;0.6100000000;0.1400000000;2.4000000000;0.0670000000;10.0000000000;42.0000000000;0.9969000000;3.1900000000;0.5900000000;9.5000000000;5;91049713,7016558;109
red;8.8000000000;0.6100000000;0.1900000000;4.0000000000;0.0940000000;30.0000000000;69.0000000000;0.9978700000;3.2200000000;0.5000000000;10.0000000000;6;63894492,9185875;80
red;8.8000000000;0.9550000000;0.0500000000;1.8000000000;0.0750000000;5.0000000000;19.0000000000;0.9961600000;3.3000000000;0.4400000000;9.6000000000;4;294134937,327596;394
red;8.9000000000;0.1200000000;0.4500000000;1.8000000000;0.0750000000;10.0000000000;21.0000000000;0.9955200000;3.4100000000;0.7600000000;11.9000000000;7;212361233,509183;278
white;8.9000000000;0.1300000000;0.4900000000;1.0000000000;0.0280000000;6.0000000000;24.0000000000;0.9926000000;2.9100000000;0.3200000000;9.9000000000;5;8475394,6848623;37
red;8.9000000000;0.2400000000;0.3900000000;1.6000000000;0.0740000000;3.0000000000;10.0000000000;0.9969800000;3.1200000000;0.5900000000;9.5000000000;6;6347009,1538074;8
white;8.9000000000;0.2700000000;0.2800000000;0.8000000000;0.0240000000;29.0000000000;128.0000000000;0.9898400000;3.0100000000;0.3500000000;12.4000000000;6;109447643,350003;434
white;8.9000000000;0.3300000000;0.3200000000;1.5000000000;0.0470000000;11.0000000000;200.0000000000;0.9954000000;3.1900000000;0.4600000000;9.4000000000;5;76794645,5138733;302
red;8.9000000000;0.3500000000;0.4000000000;3.6000000000;0.1100000000;12.0000000000;24.0000000000;0.9954900000;3.2300000000;0.7000000000;12.0000000000;7;68345413,5434902;87
red;8.9000000000;0.4800000000;0.2400000000;2.8500000000;0.0940000000;35.0000000000;106.0000000000;0.9982000000;3.1000000000;0.5300000000;9.2000000000;5;68338171,5789526;86
red;8.9000000000;0.4800000000;0.5300000000;4.0000000000;0.1010000000;3.0000000000;10.0000000000;0.9958600000;3.2100000000;0.5900000000;12.1000000000;7;53089545,1584251;65
red;8.9000000000;0.5950000000;0.4100000000;7.9000000000;0.0860000000;30.0000000000;109.0000000000;0.9998000000;3.2700000000;0.5700000000;9.3000000000;5;24905663,1968339;33
red;8.9000000000;0.6100000000;0.4900000000;2.0000000000;0.2700000000;23.0000000000;110.0000000000;0.9972000000;3.1200000000;1.0200000000;9.3000000000;5;92613237,1746491;113
red;8.9000000000;0.6200000000;0.1800000000;3.8000000000;0.1760000000;52.0000000000;145.0000000000;0.9986000000;3.1600000000;0.8800000000;9.2000000000;5;262087228,86661;348
red;8.9000000000;0.8400000000;0.3400000000;1.4000000000;0.0500000000;4.0000000000;10.0000000000;0.9955400000;3.1200000000;0.4800000000;9.1000000000;6;36764869,5371802;48
red;8.9000000000;0.8750000000;0.1300000000;3.4500000000;0.0880000000;4.0000000000;14.0000000000;0.9994000000;3.4400000000;0.5200000000;11.5000000000;5;22466113,9375543;28
white;9.0000000000;0.2600000000;0.3400000000;6.7000000000;0.0290000000;21.0000000000;162.0000000000;0.9949700000;3.0800000000;0.5000000000;10.6000000000;6;115912571,449149;459
red;9.0000000000;0.3600000000;0.5200000000;2.1000000000;0.1110000000;5.0000000000;10.0000000000;0.9956800000;3.3100000000;0.6200000000;11.3000000000;6;303883782,954488;411
red;9.0000000000;0.3900000000;0.4000000000;1.3000000000;0.0440000000;25.0000000000;50.0000000000;0.9947800000;3.2000000000;0.8300000000;10.9000000000;6;333307524,914572;460
red;9.0000000000;0.4000000000;0.4300000000;2.4000000000;0.0680000000;29.0000000000;46.0000000000;0.9943000000;3.2000000000;0.6000000000;12.2000000000;6;165569212,143876;213
red;9.0000000000;0.4300000000;0.3400000000;2.5000000000;0.0800000000;26.0000000000;86.0000000000;0.9987000000;3.3800000000;0.6200000000;9.5000000000;6;311682825,090198;425
white;9.0000000000;0.4300000000;0.3000000000;1.5000000000;0.0500000000;7.0000000000;175.0000000000;0.9951000000;3.1100000000;0.4500000000;9.7000000000;4;37360297,6029738;132
red;9.0000000000;0.4400000000;0.4900000000;2.4000000000;0.0780000000;26.0000000000;121.0000000000;0.9978000000;3.2300000000;0.5800000000;9.2000000000;5;187780610,747314;243
red;9.0000000000;0.4600000000;0.3100000000;2.8000000000;0.0930000000;19.0000000000;98.0000000000;0.9981500000;3.3200000000;0.6300000000;9.5000000000;6;27548769,308489;35
red;9.0000000000;0.5300000000;0.4900000000;1.9000000000;0.1710000000;6.0000000000;25.0000000000;0.9975000000;3.2700000000;0.6100000000;9.4000000000;6;258647439,13493;339
red;9.0000000000;0.5400000000;0.4900000000;2.9000000000;0.0940000000;41.0000000000;110.0000000000;0.9982000000;3.0800000000;0.6100000000;9.2000000000;5;22192131,4014894;26
red;9.0000000000;0.5800000000;0.2500000000;2.8000000000;0.0750000000;9.0000000000;104.0000000000;0.9977900000;3.2300000000;0.5700000000;9.7000000000;5;181727296,038062;235
red;9.0000000000;0.5800000000;0.2500000000;2.0000000000;0.1040000000;8.0000000000;21.0000000000;0.9976900000;3.2700000000;0.7200000000;9.6000000000;5;184211256,812506;238
red;9.0000000000;0.6200000000;0.0400000000;1.9000000000;0.1460000000;27.0000000000;90.0000000000;0.9984000000;3.1600000000;0.7000000000;9.4000000000;5;38277664,7994741;49
red;9.0000000000;0.6600000000;0.1700000000;3.0000000000;0.0770000000;5.0000000000;13.0000000000;0.9976000000;3.2900000000;0.5500000000;10.4000000000;5;1449475,1043812;2
red;9.0000000000;0.6900000000;0.0000000000;2.4000000000;0.0880000000;19.0000000000;38.0000000000;0.9990000000;3.3500000000;0.6000000000;9.3000000000;5;362436374,283576;500
red;9.0000000000;0.8200000000;0.0500000000;2.4000000000;0.0810000000;26.0000000000;96.0000000000;0.9981400000;3.3600000000;0.5300000000;10.0000000000;5;57333505,8781719;69
red;9.1000000000;0.2200000000;0.2400000000;2.1000000000;0.0780000000;1.0000000000;28.0000000000;0.9990000000;3.4100000000;0.8700000000;10.3000000000;6;23443477,4016079;30
red;9.1000000000;0.2500000000;0.3400000000;2.0000000000;0.0710000000;45.0000000000;67.0000000000;0.9976900000;3.4400000000;0.8600000000;10.2000000000;7;314894756,503239;430
red;9.1000000000;0.2800000000;0.4800000000;1.8000000000;0.0670000000;26.0000000000;46.0000000000;0.9967000000;3.3200000000;1.0400000000;10.6000000000;6;280945502,428573;378
red;9.1000000000;0.3400000000;0.4200000000;1.8000000000;0.0580000000;9.0000000000;18.0000000000;0.9939200000;3.1800000000;0.5500000000;11.4000000000;5;57944604,8436944;70
red;9.1000000000;0.4500000000;0.3500000000;2.4000000000;0.0800000000;23.0000000000;78.0000000000;0.9987000000;3.3800000000;0.6200000000;9.5000000000;5;11999649,7884263;12
red;9.1000000000;0.4700000000;0.4900000000;2.6000000000;0.0940000000;38.0000000000;106.0000000000;0.9982000000;3.0800000000;0.5900000000;9.1000000000;5;255743341,971819;335
red;9.1000000000;0.7850000000;0.0000000000;2.6000000000;0.0930000000;11.0000000000;28.0000000000;0.9994000000;3.3600000000;0.8600000000;9.4000000000;6;243410868,219799;315
white;9.2000000000;0.2700000000;0.3400000000;10.5000000000;0.0430000000;49.0000000000;228.0000000000;0.9974000000;3.0400000000;0.4100000000;10.4000000000;6;106441786,154326;423
white;9.2000000000;0.2800000000;0.4100000000;1.0000000000;0.0420000000;14.0000000000;59.0000000000;0.9922000000;2.9600000000;0.2500000000;10.5000000000;6;51233110,4831832;190
red;9.2000000000;0.3100000000;0.3600000000;2.2000000000;0.0790000000;11.0000000000;31.0000000000;0.9961500000;3.3300000000;0.8600000000;12.0000000000;7;140495362,795692;185
white;9.2000000000;0.3400000000;0.2700000000;1.2000000000;0.0260000000;17.0000000000;73.0000000000;0.9921000000;3.0800000000;0.3900000000;10.8000000000;5;72353604,3591114;278
red;9.2000000000;0.4100000000;0.5000000000;2.5000000000;0.0550000000;12.0000000000;25.0000000000;0.9952000000;3.3400000000;0.7900000000;13.3000000000;7;315779378,397123;434
red;9.2000000000;0.4300000000;0.5200000000;2.3000000000;0.0830000000;14.0000000000;23.0000000000;0.9976000000;3.3500000000;0.6100000000;11.3000000000;6;251775190,111756;331
red;9.2000000000;0.4600000000;0.2300000000;2.6000000000;0.0910000000;18.0000000000;77.0000000000;0.9992200000;3.1500000000;0.5100000000;9.4000000000;5;354003831,614185;494
red;9.2000000000;0.5800000000;0.2000000000;3.0000000000;0.0810000000;15.0000000000;115.0000000000;0.9980000000;3.2300000000;0.5900000000;9.5000000000;5;245517149,274604;319
red;9.2000000000;0.6300000000;0.2100000000;2.7000000000;0.0970000000;29.0000000000;65.0000000000;0.9988000000;3.2800000000;0.5800000000;9.6000000000;5;282245903,984001;381
white;9.3000000000;0.2000000000;0.3300000000;1.7000000000;0.0500000000;28.0000000000;178.0000000000;0.9954000000;3.1600000000;0.4300000000;9.0000000000;4;85763637,9171065;345
white;9.3000000000;0.3100000000;0.4900000000;1.3000000000;0.0420000000;34.0000000000;147.0000000000;0.9948000000;3.1100000000;0.4600000000;9.8000000000;5;117405536,524982;465
red;9.3000000000;0.3300000000;0.4500000000;1.5000000000;0.0570000000;19.0000000000;37.0000000000;0.9949800000;3.1800000000;0.8900000000;11.1000000000;7;1729610,423203;3
red;9.3000000000;0.3600000000;0.3900000000;1.5000000000;0.0800000000;41.0000000000;55.0000000000;0.9965200000;3.4700000000;0.7300000000;10.9000000000;6;265910026,414523;353
red;9.3000000000;0.3700000000;0.4400000000;1.6000000000;0.0380000000;21.0000000000;42.0000000000;0.9952600000;3.2400000000;0.8100000000;10.8000000000;7;59882119,0675084;73
red;9.3000000000;0.4800000000;0.2900000000;2.1000000000;0.1270000000;6.0000000000;16.0000000000;0.9968000000;3.2200000000;0.7200000000;11.2000000000;5;133414979,003901;169
red;9.3000000000;0.5000000000;0.3600000000;1.8000000000;0.0840000000;6.0000000000;17.0000000000;0.9970400000;3.2700000000;0.7700000000;10.8000000000;6;33789090,3361921;45
white;9.4000000000;0.2800000000;0.3000000000;1.6000000000;0.0450000000;36.0000000000;139.0000000000;0.9953400000;3.1100000000;0.4900000000;9.3000000000;5;96703439,792765;390
red;9.4000000000;0.4000000000;0.3100000000;2.2000000000;0.0900000000;13.0000000000;62.0000000000;0.9966000000;3.0700000000;0.6300000000;10.5000000000;6;162538029,958398;210
red;9.4000000000;0.4000000000;0.4700000000;2.5000000000;0.0870000000;6.0000000000;20.0000000000;0.9977200000;3.1500000000;0.5000000000;10.5000000000;5;241997425,055489;311
red;9.4000000000;0.4100000000;0.4800000000;4.6000000000;0.0720000000;10.0000000000;20.0000000000;0.9973000000;3.3400000000;0.7900000000;12.2000000000;7;94827558,6359738;116
red;9.4000000000;0.6850000000;0.1100000000;2.7000000000;0.0770000000;6.0000000000;31.0000000000;0.9984000000;3.1900000000;0.7000000000;10.1000000000;6;155258754,774796;194
red;9.5000000000;0.3700000000;0.5200000000;2.0000000000;0.0880000000;12.0000000000;51.0000000000;0.9961300000;3.2900000000;0.5800000000;11.1000000000;6;336557276,872738;469
red;9.5000000000;0.4600000000;0.4900000000;6.3000000000;0.0640000000;5.0000000000;17.0000000000;0.9988000000;3.2100000000;0.7300000000;11.0000000000;6;317272717,864641;437
red;9.5000000000;0.4600000000;0.2400000000;2.7000000000;0.0920000000;14.0000000000;44.0000000000;0.9980000000;3.1200000000;0.7400000000;10.0000000000;6;92052741,6225976;110
red;9.5000000000;0.5700000000;0.2700000000;2.3000000000;0.0820000000;23.0000000000;144.0000000000;0.9978200000;3.2700000000;0.5500000000;9.4000000000;5;210098905,627458;275
red;9.5000000000;0.5900000000;0.4400000000;2.3000000000;0.0710000000;21.0000000000;68.0000000000;0.9992000000;3.4600000000;0.6300000000;9.5000000000;5;4205735,5149524;5
red;9.5000000000;0.7350000000;0.1000000000;2.1000000000;0.0790000000;6.0000000000;31.0000000000;0.9986000000;3.2300000000;0.5600000000;10.1000000000;6;131950721,01589;164
red;9.5000000000;0.7800000000;0.2200000000;1.9000000000;0.0770000000;6.0000000000;32.0000000000;0.9988000000;3.2600000000;0.5600000000;10.6000000000;6;159438447,250224;201
red;9.6000000000;0.3200000000;0.4700000000;1.4000000000;0.0560000000;9.0000000000;24.0000000000;0.9969500000;3.2200000000;0.8200000000;10.3000000000;7;193114438,235533;250
red;9.6000000000;0.4200000000;0.3500000000;2.1000000000;0.0830000000;17.0000000000;38.0000000000;0.9962200000;3.2300000000;0.6600000000;11.1000000000;6;250246307,648531;326
red;9.6000000000;0.5600000000;0.3100000000;2.8000000000;0.0890000000;15.0000000000;46.0000000000;0.9979000000;3.1100000000;0.9200000000;10.0000000000;6;300039606,896292;406
red;9.6000000000;0.6800000000;0.2400000000;2.2000000000;0.0870000000;5.0000000000;28.0000000000;0.9988000000;3.1400000000;0.6000000000;10.2000000000;5;298660608,232682;403
red;9.6000000000;0.7700000000;0.1200000000;2.9000000000;0.0820000000;30.0000000000;74.0000000000;0.9986500000;3.3000000000;0.6400000000;10.4000000000;6;181013364,156338;232
red;9.7000000000;0.2950000000;0.4000000000;1.5000000000;0.0730000000;14.0000000000;21.0000000000;0.9955600000;3.1400000000;0.5100000000;10.9000000000;6;321608784,992544;445
red;9.7000000000;0.6600000000;0.3400000000;2.6000000000;0.0940000000;12.0000000000;88.0000000000;0.9979600000;3.2600000000;0.6600000000;10.1000000000;5;212038029,642386;277
red;9.8000000000;0.3000000000;0.3900000000;1.7000000000;0.0620000000;3.0000000000;9.0000000000;0.9948000000;3.1400000000;0.5700000000;11.5000000000;7;321475069,418927;444
red;9.8000000000;0.5000000000;0.3400000000;2.3000000000;0.0940000000;10.0000000000;45.0000000000;0.9986400000;3.2400000000;0.6000000000;9.7000000000;7;258558340,433111;337
red;9.8000000000;0.6600000000;0.3900000000;3.2000000000;0.0830000000;21.0000000000;59.0000000000;0.9989000000;3.3700000000;0.7100000000;11.5000000000;7;179522743,219489;229
red;9.8000000000;0.8800000000;0.2500000000;2.5000000000;0.1040000000;35.0000000000;155.0000000000;1.0010000000;3.4100000000;0.6700000000;11.2000000000;5;303396947,103855;410
red;9.8000000000;1.2400000000;0.3400000000;2.0000000000;0.0790000000;32.0000000000;151.0000000000;0.9980000000;3.1500000000;0.5300000000;9.5000000000;5;235705307,590064;303
red;9.9000000000;0.2500000000;0.4600000000;1.7000000000;0.0620000000;26.0000000000;42.0000000000;0.9959000000;3.1800000000;0.8300000000;10.6000000000;6;308782133,308173;422
red;9.9000000000;0.3200000000;0.5600000000;2.0000000000;0.0730000000;3.0000000000;8.0000000000;0.9953400000;3.1500000000;0.7300000000;11.4000000000;6;76798378,2548541;97
red;9.9000000000;0.3500000000;0.5500000000;2.1000000000;0.0620000000;5.0000000000;14.0000000000;0.9971000000;3.2600000000;0.7900000000;10.6000000000;5;298613162,002824;402
red;9.9000000000;0.3500000000;0.3800000000;1.5000000000;0.0580000000;31.0000000000;47.0000000000;0.9967600000;3.2600000000;0.8200000000;10.6000000000;7;277145119,487335;373
red;9.9000000000;0.5300000000;0.5700000000;2.4000000000;0.0930000000;30.0000000000;52.0000000000;0.9971000000;3.1900000000;0.7600000000;11.6000000000;7;227724445,671463;293
red;9.9000000000;0.5400000000;0.2600000000;2.0000000000;0.1110000000;7.0000000000;60.0000000000;0.9970900000;2.9400000000;0.9800000000;10.2000000000;5;92395568,9222384;111
red;9.9000000000;0.5700000000;0.2500000000;2.0000000000;0.1040000000;12.0000000000;89.0000000000;0.9963000000;3.0400000000;0.9000000000;10.1000000000;5;22240300,8033453;27
red;9.9000000000;0.6300000000;0.2400000000;2.4000000000;0.0770000000;6.0000000000;33.0000000000;0.9974000000;3.0900000000;0.5700000000;9.4000000000;5;275186366,917289;371
red;9.9000000000;0.7200000000;0.5500000000;1.7000000000;0.1360000000;24.0000000000;52.0000000000;0.9975200000;3.3500000000;0.9400000000;10.0000000000;5;216018401,851945;285
red;9.9000000000;0.7400000000;0.2800000000;2.6000000000;0.0780000000;21.0000000000;77.0000000000;0.9980000000;3.2800000000;0.5100000000;9.8000000000;5;217121808,188376;287
red;9.9000000000;0.7400000000;0.1900000000;5.8000000000;0.1110000000;33.0000000000;76.0000000000;0.9987800000;3.1400000000;0.5500000000;9.4000000000;5;209134732,485388;273
red;10.0000000000;0.3200000000;0.5900000000;2.2000000000;0.0770000000;3.0000000000;15.0000000000;0.9994000000;3.2000000000;0.7800000000;9.6000000000;5;186365848,830203;242
red;10.0000000000;0.3500000000;0.4500000000;2.5000000000;0.0920000000;20.0000000000;88.0000000000;0.9991800000;3.1500000000;0.4300000000;9.4000000000;5;260103181,109087;344
red;10.0000000000;0.3800000000;0.3800000000;1.6000000000;0.1690000000;27.0000000000;90.0000000000;0.9991400000;3.1500000000;0.6500000000;8.5000000000;5;168575228,595718;214
red;10.0000000000;0.4100000000;0.4500000000;6.2000000000;0.0710000000;6.0000000000;14.0000000000;0.9970200000;3.2100000000;0.4900000000;11.8000000000;7;145569033,231843;189
red;10.0000000000;0.5600000000;0.2400000000;2.2000000000;0.0790000000;19.0000000000;58.0000000000;0.9991000000;3.1800000000;0.5600000000;10.1000000000;6;111576880,109915;133
red;10.0000000000;0.5800000000;0.2200000000;1.9000000000;0.0800000000;9.0000000000;32.0000000000;0.9974000000;3.1300000000;0.5500000000;9.5000000000;5;314978518,260899;431
red;10.0000000000;0.7300000000;0.4300000000;2.3000000000;0.0590000000;15.0000000000;31.0000000000;0.9966000000;3.1500000000;0.5700000000;11.0000000000;5;151951818,677668;192
red;10.1000000000;0.4500000000;0.2300000000;1.9000000000;0.0820000000;10.0000000000;18.0000000000;0.9977400000;3.2200000000;0.6500000000;9.3000000000;6;18183313,3400971;20
red;10.2000000000;0.2400000000;0.4900000000;2.4000000000;0.0750000000;10.0000000000;28.0000000000;0.9978000000;3.1400000000;0.6100000000;10.4000000000;5;130308739,667444;162
