type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnumy;avg_fixed_acidity;avg_volatile_acidity;avg_citric_acid;avg_residual_sugar;avg_chlorides;avg_free_sulfur_dioxide;avg_total_sulfur_dioxide;avg_density;avg_pH;avg_sulphates;avg_alcohol;avg_quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum;repeats
red;8.0000000000;0.3800000000;0.0600000000;1.8000000000;0.0780000000;12.0000000000;49.0000000000;0.9962500000;3.3700000000;0.5200000000;9.9000000000;6;232;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;0.935376;0.058551;0.809495;0.581265;0.157888;0.524975;0.485905;0.000660;0.035014;0.092411;0.043514;0;3.725054;127;1
red;8.0000000000;0.4200000000;0.1700000000;2.0000000000;0.0730000000;6.0000000000;18.0000000000;0.9972000000;3.2900000000;0.6100000000;9.2000000000;6;172;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;0.935376;0.040548;0.460237;0.534739;0.083664;0.762487;0.811148;0.001614;0.010444;0.064671;0.111144;0;3.816072;150;1
red;8.0000000000;0.4500000000;0.2300000000;2.2000000000;0.0940000000;16.0000000000;29.0000000000;0.9962000000;3.2100000000;0.4900000000;10.2000000000;6;682;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;0.935376;0.114873;0.269733;0.488213;0.395404;0.366633;0.695739;0.000610;0.014125;0.144772;0.014529;0;3.440007;85;1
white;8.0000000000;0.5700000000;0.3900000000;3.9000000000;0.0340000000;22.0000000000;122.0000000000;0.9917000000;3.2900000000;0.6700000000;12.8000000000;7;1327;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;0.935376;0.412172;0.238278;0.092741;0.495279;0.129121;0.279991;0.003909;0.010444;0.169393;0.236668;0;3.003372;1;1
red;8.0000000000;0.5900000000;0.1600000000;1.8000000000;0.0650000000;3.0000000000;16.0000000000;0.9962000000;3.4200000000;0.9200000000;10.5000000000;7;129;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;0.935376;0.461722;0.491988;0.581265;0.035092;0.881243;0.832132;0.000610;0.050370;0.605734;0.014454;0;4.889986;359;1
red;8.0000000000;0.6400000000;0.2200000000;2.4000000000;0.0940000000;5.0000000000;33.0000000000;0.9961200000;3.3700000000;0.5800000000;11.0000000000;5;1392;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;0.935376;0.585597;0.301483;0.441687;0.395404;0.802072;0.653772;0.000529;0.035014;0.012310;0.062762;0;4.226006;243;1
red;8.0000000000;0.7250000000;0.2400000000;2.8000000000;0.0830000000;10.0000000000;62.0000000000;0.9968500000;3.3500000000;0.5600000000;10.0000000000;6;212;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;0.935376;0.796184;0.237982;0.348635;0.232112;0.604145;0.349512;0.001262;0.028871;0.022596;0.033852;0;3.590527;101;1
white;8.1000000000;0.1700000000;0.4400000000;14.1000000000;0.0530000000;43.0000000000;145.0000000000;1.0006000000;3.2800000000;0.7500000000;8.8000000000;8;764;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.578825;0.397032;2.280086;0.213229;0.702172;0.521300;0.005029;0.007373;0.309022;0.149790;0;6.416742;718;1
white;8.1000000000;0.1900000000;0.4000000000;0.9000000000;0.0370000000;73.0000000000;180.0000000000;0.9926000000;3.0600000000;0.3400000000;10.0000000000;6;1366;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.529275;0.270029;0.790632;0.450745;1.889734;0.888511;0.003005;0.060194;0.406576;0.033852;0;6.575437;754;1
white;8.1000000000;0.2700000000;0.3500000000;1.7000000000;0.0300000000;38.0000000000;103.0000000000;0.9925500000;3.2200000000;0.6300000000;10.4000000000;8;840;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.331076;0.111275;0.604528;0.554658;0.504245;0.080648;0.003056;0.011054;0.099578;0.004793;0;3.557795;80;1
white;8.1000000000;0.2800000000;0.4000000000;6.9000000000;0.0500000000;30.0000000000;97.0000000000;0.9951000000;3.2600000000;0.4400000000;10.1000000000;6;3;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.306301;0.270029;0.605148;0.257763;0.187562;0.017697;0.000494;0.001230;0.232040;0.024191;0;3.155339;12;1
white;8.1000000000;0.5000000000;0.4700000000;1.1000000000;0.0370000000;23.0000000000;126.0000000000;0.9938000000;3.2100000000;0.4200000000;10.9000000000;5;1250;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.238748;0.492284;0.744106;0.450745;0.089535;0.321957;0.001800;0.014125;0.266947;0.053100;0;3.926231;140;1
red;8.1000000000;0.7250000000;0.2200000000;2.2000000000;0.0720000000;11.0000000000;41.0000000000;0.9967000000;3.3600000000;0.5500000000;9.1000000000;5;218;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.796184;0.301483;0.488213;0.068820;0.564560;0.569839;0.001112;0.031943;0.040050;0.120805;0;4.235893;246;1
red;8.1000000000;0.7300000000;0.0000000000;2.5000000000;0.0810000000;12.0000000000;24.0000000000;0.9979800000;3.3800000000;0.4600000000;9.6000000000;4;1239;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.808572;1.000000;0.418424;0.202422;0.524975;0.748198;0.002397;0.038085;0.197132;0.072498;0;5.265587;437;1
red;8.1000000000;0.7850000000;0.5200000000;2.0000000000;0.1220000000;37.0000000000;153.0000000000;0.9969000000;3.2100000000;0.6900000000;9.3000000000;5;110;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;0.944834;0.651038;0.534739;0.811056;0.464660;0.605234;0.001313;0.014125;0.204300;0.101483;0;5.585666;515;1
red;8.1000000000;0.8200000000;0.0000000000;4.1000000000;0.0950000000;5.0000000000;14.0000000000;0.9985400000;3.3600000000;0.5300000000;9.6000000000;5;1033;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;1.031546;1.000000;0.046215;0.410248;0.802072;0.853115;0.002960;0.031943;0.074957;0.072498;0;5.578438;511;1
red;8.1000000000;0.8700000000;0.0000000000;2.2000000000;0.0840000000;10.0000000000;31.0000000000;0.9965600000;3.2500000000;0.5000000000;9.8000000000;5;758;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;1.155421;1.000000;0.488213;0.246956;0.604145;0.674756;0.000971;0.001840;0.127318;0.053175;0;5.605679;517;1
red;8.1000000000;0.8700000000;0.0000000000;3.3000000000;0.0960000000;26.0000000000;61.0000000000;1.0002500000;3.6000000000;0.7200000000;9.8000000000;4;267;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.252884;1.155421;1.000000;0.232320;0.425093;0.029220;0.360004;0.004678;0.105653;0.256661;0.053175;0;4.875109;357;1
white;8.2000000000;0.2300000000;0.2900000000;1.8000000000;0.0470000000;47.0000000000;187.0000000000;0.9933000000;3.1300000000;0.5000000000;10.2000000000;6;561;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.430175;0.079228;0.581265;0.302297;0.860514;0.961953;0.002302;0.038695;0.127318;0.014529;0;4.968667;379;1
red;8.2000000000;0.2800000000;0.4000000000;2.4000000000;0.0520000000;4.0000000000;10.0000000000;0.9935600000;3.3300000000;0.7000000000;12.8000000000;7;806;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.306301;0.270029;0.441687;0.228074;0.841658;0.895082;0.002041;0.022729;0.221754;0.236668;0;5.036414;380;1
white;8.2000000000;0.2800000000;0.4200000000;1.8000000000;0.0310000000;30.0000000000;93.0000000000;0.9917000000;3.0900000000;0.3900000000;11.4000000000;5;385;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.306301;0.333530;0.581265;0.539813;0.187562;0.024269;0.003909;0.050980;0.319308;0.101407;0;4.018735;160;1
red;8.2000000000;0.2800000000;0.6000000000;3.0000000000;0.1040000000;10.0000000000;22.0000000000;0.9982800000;3.3900000000;0.6800000000;10.6000000000;5;1478;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.306301;0.905044;0.302109;0.543851;0.604145;0.769181;0.002699;0.041156;0.186846;0.024116;0;5.255839;434;1
red;8.2000000000;0.3300000000;0.3900000000;2.5000000000;0.0740000000;29.0000000000;48.0000000000;0.9952800000;3.3200000000;0.8800000000;12.4000000000;7;1168;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.182426;0.238278;0.418424;0.098509;0.147976;0.496396;0.000313;0.019658;0.535919;0.198022;0;3.906312;175;1
white;8.2000000000;0.3500000000;0.4000000000;6.3000000000;0.0390000000;35.0000000000;162.0000000000;0.9936000000;3.1500000000;0.3400000000;11.9000000000;7;1324;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.132876;0.270029;0.465570;0.421055;0.385489;0.699660;0.002001;0.032553;0.406576;0.149715;0;4.535915;290;1
white;8.2000000000;0.3800000000;0.4900000000;13.6000000000;0.0420000000;58.0000000000;166.0000000000;0.9985500000;3.1000000000;0.5400000000;9.4000000000;5;836;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.058551;0.555786;2.163771;0.376521;1.295953;0.741627;0.002970;0.047909;0.057503;0.091821;0;6.962803;831;1
red;8.2000000000;0.4000000000;0.3100000000;1.9000000000;0.0820000000;8.0000000000;24.0000000000;0.9960000000;3.2400000000;0.6900000000;10.6000000000;6;1219;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.009001;0.015727;0.558002;0.217267;0.683316;0.748198;0.000409;0.004911;0.204300;0.024116;0;4.035638;202;1
red;8.2000000000;0.4200000000;0.4900000000;2.6000000000;0.0840000000;32.0000000000;55.0000000000;0.9988000000;3.3400000000;0.7500000000;8.7000000000;6;529;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.040548;0.555786;0.395161;0.246956;0.266733;0.422954;0.003221;0.025800;0.309022;0.159451;0;3.996023;199;1
red;8.2000000000;0.5000000000;0.3500000000;2.9000000000;0.0770000000;21.0000000000;127.0000000000;0.9976000000;3.2300000000;0.6200000000;9.4000000000;5;191;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.238748;0.111275;0.325372;0.143043;0.168706;0.332449;0.002016;0.007983;0.082125;0.091821;0;3.073929;4;1
red;8.2000000000;0.5900000000;0.0000000000;2.5000000000;0.0930000000;19.0000000000;58.0000000000;1.0002000000;3.5000000000;0.6500000000;9.3000000000;6;738;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.461722;1.000000;0.418424;0.380559;0.247877;0.391479;0.004627;0.074940;0.134486;0.101483;0;4.785988;339;1
white;8.2000000000;0.6100000000;0.4500000000;5.4000000000;0.0300000000;15.0000000000;118.0000000000;0.9954000000;3.1400000000;0.3400000000;9.6000000000;5;1148;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.511272;0.428783;0.256203;0.554658;0.406218;0.238024;0.000193;0.035624;0.406576;0.072498;0;4.480440;277;1
red;8.2000000000;0.6350000000;0.1000000000;2.1000000000;0.0730000000;25.0000000000;60.0000000000;0.9963800000;3.2900000000;0.7500000000;10.9000000000;6;1295;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.570391;0.573210;0.682492;0.511476;0.083664;0.010364;0.370496;0.000790;0.010444;0.309022;0.053100;0;4.175449;230;1
white;8.3000000000;0.1400000000;0.3400000000;1.1000000000;0.0420000000;7.0000000000;47.0000000000;0.9934000000;3.4700000000;0.4000000000;10.2000000000;6;31;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.653150;0.079525;0.744106;0.376521;0.722902;0.506888;0.002202;0.065726;0.301854;0.014529;0;5.355301;470;1
white;8.3000000000;0.2200000000;0.3800000000;14.8000000000;0.0540000000;32.0000000000;126.0000000000;1.0002000000;3.2200000000;0.5000000000;9.7000000000;5;1043;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.454950;0.206527;2.442928;0.198384;0.266733;0.321957;0.004627;0.011054;0.127318;0.062837;0;5.985213;618;1
white;8.3000000000;0.2600000000;0.4100000000;9.2000000000;0.0420000000;41.0000000000;162.0000000000;0.9944000000;3.1000000000;0.3800000000;12.0000000000;7;1348;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.355851;0.301780;1.140198;0.376521;0.623001;0.699660;0.001197;0.047909;0.336762;0.159376;0;5.930153;606;1
white;8.3000000000;0.2700000000;0.4500000000;1.3000000000;0.0480000000;8.0000000000;72.0000000000;0.9944000000;3.0800000000;0.6100000000;10.3000000000;4;886;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.331076;0.428783;0.697580;0.287453;0.683316;0.244595;0.001197;0.054052;0.064671;0.004868;0;4.685489;320;1
white;8.3000000000;0.2800000000;0.4000000000;7.8000000000;0.0410000000;38.0000000000;194.0000000000;0.9976000000;3.3400000000;0.5100000000;9.6000000000;6;224;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.306301;0.270029;0.814516;0.391366;0.504245;1.035395;0.002016;0.025800;0.109864;0.072498;0;5.419928;487;1
red;8.3000000000;0.3000000000;0.4900000000;3.8000000000;0.0900000000;11.0000000000;24.0000000000;0.9949800000;3.2700000000;0.6400000000;12.1000000000;7;945;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.256751;0.555786;0.116004;0.336025;0.564560;0.748198;0.000615;0.004301;0.117032;0.169038;0;4.756208;332;1
white;8.3000000000;0.4000000000;0.3800000000;1.1000000000;0.0380000000;15.0000000000;75.0000000000;0.9934000000;3.0300000000;0.4300000000;9.2000000000;5;1026;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.009001;0.206527;0.744106;0.435900;0.406218;0.213120;0.002202;0.069408;0.249493;0.111144;0;4.335017;239;1
red;8.3000000000;0.5400000000;0.2400000000;3.4000000000;0.0760000000;16.0000000000;112.0000000000;0.9976000000;3.2700000000;0.6100000000;9.4000000000;5;621;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.337847;0.237982;0.209057;0.128199;0.366633;0.175073;0.002016;0.004301;0.064671;0.091821;0;3.505498;94;1
red;8.3000000000;0.5600000000;0.2200000000;2.4000000000;0.0820000000;10.0000000000;86.0000000000;0.9983000000;3.3700000000;0.6200000000;9.5000000000;5;1244;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.387397;0.301483;0.441687;0.217267;0.604145;0.097711;0.002719;0.035014;0.082125;0.082160;0;4.139606;224;1
red;8.3000000000;0.6000000000;0.2500000000;2.2000000000;0.1180000000;9.0000000000;38.0000000000;0.9961600000;3.1500000000;0.5300000000;9.8000000000;5;1153;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.486497;0.206231;0.488213;0.751677;0.643731;0.601314;0.000569;0.032553;0.074957;0.053175;0;5.226815;429;1
red;8.3000000000;0.6500000000;0.1000000000;2.9000000000;0.0890000000;17.0000000000;40.0000000000;0.9980300000;3.2900000000;0.5500000000;9.5000000000;5;751;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.610372;0.682492;0.325372;0.321180;0.327048;0.580330;0.002448;0.010444;0.040050;0.082160;0;4.869794;351;1
red;8.3000000000;0.7800000000;0.1000000000;2.6000000000;0.0810000000;45.0000000000;87.0000000000;0.9983000000;3.4800000000;0.5300000000;10.0000000000;5;679;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;1.887898;0.932446;0.682492;0.395161;0.202422;0.781343;0.087219;0.002719;0.068798;0.074957;0.033852;0;5.149307;413;1
white;8.4000000000;0.1800000000;0.4200000000;5.1000000000;0.0360000000;7.0000000000;77.0000000000;0.9939000000;3.1600000000;0.5200000000;11.7000000000;5;796;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.205406;0.554050;0.333530;0.186414;0.465589;0.722902;0.192136;0.001700;0.029482;0.092411;0.130392;0;4.914012;369;1
red;8.4000000000;0.3600000000;0.3200000000;2.2000000000;0.0810000000;32.0000000000;79.0000000000;0.9964000000;3.3000000000;0.7200000000;11.0000000000;6;919;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.205406;0.108101;0.016023;0.488213;0.202422;0.266733;0.171153;0.000810;0.013515;0.256661;0.062762;0;3.791799;144;1
red;8.4000000000;0.5600000000;0.0800000000;2.1000000000;0.1050000000;16.0000000000;44.0000000000;0.9958000000;3.1300000000;0.5200000000;11.0000000000;5;334;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.205406;0.387397;0.745994;0.511476;0.558696;0.366633;0.538363;0.000208;0.038695;0.092411;0.062762;0;5.508041;494;1
white;8.4000000000;0.5800000000;0.2700000000;12.1500000000;0.0330000000;37.0000000000;116.0000000000;0.9959000000;2.9900000000;0.3900000000;10.8000000000;6;1316;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.205406;0.436947;0.142730;1.826457;0.510124;0.464660;0.217040;0.000308;0.081693;0.319308;0.043439;0;6.248112;675;1
red;8.4000000000;0.6350000000;0.3600000000;2.0000000000;0.0890000000;15.0000000000;55.0000000000;0.9974500000;3.3100000000;0.5700000000;10.4000000000;4;225;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.205406;0.573210;0.143026;0.534739;0.321180;0.406218;0.422954;0.001865;0.016586;0.005143;0.004793;0;4.635120;314;1
red;8.4000000000;0.7450000000;0.1100000000;1.9000000000;0.0900000000;16.0000000000;63.0000000000;0.9965000000;3.1900000000;0.8200000000;9.6000000000;5;136;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.205406;0.845734;0.650741;0.558002;0.336025;0.366633;0.339021;0.000911;0.020268;0.431197;0.072498;0;5.826436;569;1
white;8.5000000000;0.1600000000;0.3300000000;1.0000000000;0.0760000000;17.0000000000;57.0000000000;0.9921000000;3.1400000000;0.4600000000;10.6000000000;6;1117;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.522913;0.603600;0.047774;0.767369;0.128199;0.327048;0.401971;0.003508;0.035624;0.197132;0.024116;0;5.059254;396;1
white;8.5000000000;0.1600000000;0.3500000000;1.6000000000;0.0390000000;24.0000000000;147.0000000000;0.9935000000;2.9600000000;0.3600000000;10.0000000000;5;926;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.522913;0.603600;0.111275;0.627791;0.421055;0.049950;0.542284;0.002101;0.090907;0.371669;0.033852;0;5.377397;478;1
red;8.5000000000;0.3400000000;0.4400000000;1.7000000000;0.0790000000;6.0000000000;12.0000000000;0.9960500000;3.5200000000;0.6300000000;10.7000000000;5;974;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.522913;0.157651;0.397032;0.604528;0.172733;0.762487;0.874099;0.000459;0.081083;0.099578;0.033777;0;5.706340;541;1
red;8.5000000000;0.3700000000;0.2000000000;2.8000000000;0.0900000000;18.0000000000;58.0000000000;0.9980000000;3.3400000000;0.7000000000;9.6000000000;6;233;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.522913;0.083326;0.364985;0.348635;0.336025;0.287462;0.391479;0.002418;0.025800;0.221754;0.072498;0;4.657295;320;1
red;8.5000000000;0.4700000000;0.2700000000;1.9000000000;0.0580000000;18.0000000000;38.0000000000;0.9951800000;3.1600000000;0.8500000000;11.1000000000;6;965;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.522913;0.164423;0.142730;0.558002;0.139005;0.287462;0.601314;0.000414;0.029482;0.483558;0.072423;0;5.001726;378;1
white;8.6000000000;0.2700000000;0.4600000000;6.1000000000;0.0320000000;13.0000000000;41.0000000000;0.9930000000;2.8900000000;0.3400000000;10.9000000000;5;687;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.840420;0.331076;0.460533;0.419044;0.524968;0.485389;0.569839;0.002604;0.112406;0.406576;0.053100;0;6.205955;664;1
red;8.6000000000;0.3800000000;0.3600000000;3.0000000000;0.0810000000;30.0000000000;119.0000000000;0.9970000000;3.2000000000;0.5600000000;9.4000000000;5;54;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.840420;0.058551;0.143026;0.302109;0.202422;0.187562;0.248515;0.001413;0.017197;0.022596;0.091821;0;4.115632;218;1
red;8.6000000000;0.4500000000;0.3100000000;2.6000000000;0.0860000000;21.0000000000;50.0000000000;0.9982000000;3.3700000000;0.9100000000;9.9000000000;6;362;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.840420;0.114873;0.015727;0.395161;0.276646;0.168706;0.475413;0.002618;0.035014;0.588280;0.043514;0;4.956372;368;1
red;8.6000000000;0.8000000000;0.1100000000;2.3000000000;0.0840000000;12.0000000000;31.0000000000;0.9979000000;3.4000000000;0.4800000000;9.9000000000;5;678;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.840420;0.981996;0.650741;0.464950;0.246956;0.524975;0.674756;0.002317;0.044228;0.162225;0.043514;0;6.637078;712;1
red;8.6000000000;0.8300000000;0.0000000000;2.8000000000;0.0950000000;17.0000000000;43.0000000000;0.9982200000;3.3300000000;0.6000000000;10.4000000000;6;1026;7.7054000000;0.4036333333;0.3149533333;4.2986666666;0.0673640000;25.2618333333;95.3131666666;0.9955926000;3.2559933333;0.5729466666;10.3503888888;5;2.840420;1.056321;1.000000;0.348635;0.410248;0.327048;0.548855;0.002639;0.022729;0.047217;0.004793;0;6.608905;707;1
