type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
red;6.23620349502071;0.319994437680733;0.316874830875377;4.52200836641101;0.0520535850304763;20.9328841231444;57.0416836251995;0.893150037005092;4.0339531385057;0.914732527732915;5.43314887094316;5;0.683136;0.766840;0.058845;0.173395;0.213072;0.344624;0.049220;0.004466;0.025375;1.202769;0.027907;0;3.549649;120
white;10.1744423203263;0.249644926419383;0.424342199692191;1.782442805431;0.0413635792075052;47.8498857975605;125.054176793807;0.896272775633702;2.2623821582616;0.560529994949475;14.9703519835782;7;0.055700;0.440500;0.027473;0.742834;0.179392;0.212444;0.166866;0.000801;0.037804;0.073143;0.027907;0;1.964864;91
red;9.64118878594631;0.265533549811015;0.178215575920823;4.16041081695554;0.0732350886324438;2.46923990336521;17.5572418461916;0.901293107300128;3.5620220789952;0.67688890603541;14.6919328239818;6;1.199171;0.413472;0.027473;0.485668;0.248751;0.868924;0.870348;0.002244;0.000518;0.035489;0.018376;0;4.170434;203
white;7.58859220401531;0.22183465126839;0.347071715125741;1.19983025206395;0.0477065628575189;22.2129537148377;110.152550332662;0.901791078705367;4.39690310844609;0.610017605796524;5.98271497907789;5;0.055700;0.381605;0.286244;0.761203;0.357785;0.081369;0.265306;0.002712;0.015017;0.039818;0.008846;0;2.255605;208
red;6.76976718899565;0.342724787568388;0.144722289425198;1.46816028284652;0.0739376500238031;17.7219417893903;91.1699443782902;0.903626004902544;4.71640471246018;0.862339724013862;8.54375022279961;6;0.055700;0.030657;0.184333;0.669358;0.480661;0.081369;0.351740;0.002113;0.056447;0.091971;0.094619;0;2.098968;8
red;3.81799988907463;0.371688919968646;0.301417848055674;1.96511856835226;0.0732149469106269;25.7279311920209;74.3623471120325;0.904272303857804;4.40792543517406;0.316097761675517;5.24097377218828;5;1.199171;0.442919;0.035269;0.650989;0.320108;0.115243;0.265306;0.002374;0.059555;0.091971;0.142271;0;3.325176;80
red;3.69960027049755;0.232792006549453;0.353410715546256;2.37007735425966;0.0918400812856569;21.9026551449808;64.3651100563561;0.905725243154877;3.47875017994786;1.20223353274334;15.8256980564404;7;0.055700;0.060104;0.443103;0.614251;0.320108;0.213549;0.619688;0.000645;0.056447;0.600302;0.048335;0;3.032232;51
red;9.82768290726;0.234664159700408;0.461984834345063;2.04905608705432;0.0623475495459779;6.39215289696718;20.1704488055037;0.908766293221272;2.71289467888177;0.42165048850662;13.4397021684013;6;0.571735;0.146027;0.192128;0.687727;0.106036;0.705081;0.740696;0.002113;0.059555;0.002164;0.094619;0;3.307881;75
white;5.50087494890363;0.251967690983982;0.429372691160279;3.03762580175019;0.0429841170936768;39.4215675434698;128.042359111602;0.909764388103477;2.8731727812248;0.576144392237419;7.02484345401322;6;0.055700;0.381605;0.035269;0.448930;0.357785;0.146906;0.140935;0.001907;0.009839;0.246916;0.048335;0;1.874127;65
red;4.53743035213568;0.361033758369172;0.158770930709645;1.38796025456328;0.0460948683421513;7.90554212409504;31.2404251726026;0.911924080813548;4.28383131307675;0.655998072011476;8.2322358996259;5;0.996854;0.531261;0.215704;0.522406;0.444983;0.672312;0.680192;0.002163;0.075091;0.058645;0.048335;0;4.247946;221
white;6.8877767461302;0.294170445366783;0.413452855407863;8.04511500559012;0.0729889047373976;17.0601942163814;135.715435599329;0.912970552742119;2.09786358165868;0.521011525235341;7.72339831559055;6;0.571735;0.089551;0.098013;0.047032;0.088197;0.606774;0.187515;0.001811;0.081305;0.299068;0.019744;0;2.090745;139
red;7.82160317706029;0.858441426954588;0.1728781178254;10.428725315105;0.0427818873453401;44.177035174867;84.9504931556413;0.913330197485782;2.7536893421607;0.672036139237506;10.7973276563423;6;0.996854;0.781564;0.623538;0.965481;0.302268;0.310750;0.282593;0.004626;0.071983;0.020991;0.104149;0;4.464797;257
red;6.48485772404131;0.308044617980773;0.193427012833721;3.17794903834723;0.0712181401902225;24.3841071341555;169.482703217518;0.914311651066281;3.23054842501399;2.11343412963373;8.86283720132688;5;0.369418;0.087132;0.058845;0.595882;0.054517;0.179675;0.097718;0.001811;0.086483;2.049988;0.094619;0;3.676088;136
red;8.35126808340873;0.576264938909472;0.136348419749901;2.95901063036158;0.112930093224843;13.0816131532699;41.6059178228737;0.914644253989639;1.81134421017453;0.902724267989909;8.66952849671589;6;0.996854;0.177893;0.560794;0.559144;0.516340;0.311855;0.654261;0.002113;0.065769;0.186106;0.075558;0;4.106687;193
white;6.62402646433462;0.228328717327102;0.247762170627224;2.12742219087558;0.0451096400289488;22.9928062544703;92.6668811750664;0.916575726172571;3.05637794603553;0.616730999418424;15.4663469313445;8;0.258017;0.381605;0.090217;0.706096;0.393463;0.049705;0.019927;0.003013;0.025375;0.058645;0.048335;0;2.034398;118
white;4.89969162756943;0.247820391174877;0.157704953046664;1.3749097974867;0.0252848301141227;16.9523425256861;137.840448171402;0.917495876037531;4.46915197657948;0.323602165538889;8.11542964644168;6;0.258017;0.263816;0.121589;0.724465;0.232910;0.377393;0.023289;0.001324;0.050233;0.054316;0.037437;0;2.144789;157
white;6.58809461566054;0.327093246666276;0.222473073112186;7.70397249910491;0.0474010029426106;10.6348250787201;114.929379760644;0.918005585225138;3.53027143895505;0.280668856612007;6.01450491337817;7;1.310572;0.352158;0.098013;0.010294;0.232910;0.311855;0.014646;0.000902;0.025375;0.002164;0.019744;0;2.378633;261
red;5.45009778804983;0.386372997098747;0.0468693252662571;3.11252529668277;0.0596555725535825;5.8846625456806;31.8773201564987;0.920463184131936;2.58621877343306;0.283660619040135;9.30899794794793;4;0.571735;0.737393;0.749025;0.191764;0.534179;0.803387;0.749339;0.002716;0.050233;0.058645;0.142271;0;4.590687;274
white;4.76099595325511;0.3211577866616;0.441231815443662;11.7603520824332;0.038072035562189;19.8463700419005;197.072749629453;0.921532072175647;4.74596819869901;0.419585121831991;6.15865507823697;6;0.683136;0.175474;0.223500;0.598101;0.090195;0.048600;0.218726;0.001409;0.050233;0.002164;0.000683;0;2.092221;140
red;4.93245500598358;0.700971244255065;0.0415264983518748;1.14726676804628;0.111831063423743;25.3500436963267;92.1605672555522;0.921994298304555;3.71243192525073;0.388979181118391;10.2822102044687;6;0.683136;1.031866;0.749025;0.669358;0.730412;0.279087;0.230732;0.001208;0.037804;0.016662;0.123210;0;4.552500;269
red;6.84045752700083;0.316168101590575;0.362347364253024;2.58086541322322;0.0456115469002741;43.7403852785875;54.154762793882;0.923257947148978;3.37099939641674;0.492149995020463;5.23783301005801;6;0.055700;0.118999;0.058845;0.669358;0.302268;0.015831;0.394958;0.002163;0.062662;0.110798;0.094619;0;1.886201;5
red;9.58554028140849;0.572063304961619;0.386412953823459;2.76579308207305;0.0430884538060533;10.1927333629746;13.7567892670143;0.929018587112858;3.05689104250624;0.751178308556806;17.5014259590129;6;0.885453;0.531261;0.254872;0.595882;0.070358;0.606774;0.827130;0.000042;0.012947;0.204933;0.124577;0;4.114229;194
red;3.86306371809814;0.235482284900187;0.481169458267095;3.60152238055179;0.0651663884537226;14.8794195465757;47.6311965706119;0.9292345069319;2.26745973345963;0.643354090603151;15.3676707093644;7;0.055700;0.263816;0.160756;0.540775;0.123875;0.639543;0.645618;0.000309;0.093734;0.506166;0.181759;0;3.212051;66
white;5.42597023010207;0.241156065643889;0.359111222549593;1.73565512089668;0.0410646294305923;17.3981926716711;85.3100596561407;0.931173571281356;2.05583762393647;0.634868469786855;8.07768144218182;5;0.055700;0.234369;0.192128;0.724465;0.088197;0.606774;0.037214;0.002792;0.011910;0.133954;0.008846;0;2.096349;142
red;10.1905320333729;0.738420670339203;0.25065424873658;1.01974379150613;0.0906627089148805;11.4783788418388;28.0739735032393;0.933214993615193;4.79760626430654;0.601928484380569;13.3163587435236;5;0.369418;0.914077;0.435307;0.669358;0.248751;0.574006;0.654261;0.002314;0.068876;0.129625;0.132740;0;4.198733;211
red;8.41422124157482;0.472673746807065;0.307958650959844;1.34995284334619;0.121672391807525;20.3243434480908;57.5867769427001;0.93443379582741;2.67129571429541;0.335387863052079;8.16854684283814;6;0.571735;0.766840;0.184333;0.614251;0.480661;0.442930;0.213445;0.001470;0.022268;0.054316;0.066028;0;3.418277;89
white;3.97808053819623;0.177865383485489;0.343673070693479;6.56364284889298;0.0610725123306535;39.2779992502145;215.851558060781;0.937518133596743;3.95545694779078;0.349415849823703;14.4625408825782;6;0.258017;0.440500;0.247076;0.157246;0.036677;0.114138;0.996637;0.001711;0.044019;0.016662;0.046967;0;2.359650;247
white;8.62240354957755;0.268353795464255;0.247808384653634;7.55609501684749;0.0137857114774123;27.5952590006239;71.4839230708413;0.937571405061017;2.64825950135172;0.352848060597964;7.08361687735373;7;0.055700;0.234369;0.247076;0.285829;0.589696;0.377393;0.123649;0.002953;0.024339;0.077472;0.219881;0;2.238357;194
red;10.0988731546312;0.583619030916908;0.0343959667986761;1.84928442073263;0.107924530890587;16.8817147468856;125.779948408996;0.942674793954937;4.65116296824547;0.406975594757849;5.40635881243202;5;0.055700;0.825735;0.811769;0.504037;0.373626;0.508468;0.265306;0.002777;0.090627;0.016662;0.094619;0;3.549326;118
white;9.92791264427979;0.253006801132695;0.305795020199896;2.79926987396692;0.0328443432148926;28.5611531490017;96.1435953675978;0.943185821273896;3.47483460806735;0.515682153755388;9.22839258841847;7;0.258017;0.293263;0.058845;0.540775;0.250749;0.015831;0.101080;0.003616;0.052304;0.054316;0.076926;0;1.705722;30
red;7.5749625350653;0.482126461083201;0.511184263033084;1.12185535384616;0.0884188731171593;26.3344969484196;38.3495078054169;0.945458598634715;3.43562956852425;1.02229461356126;10.1447964608076;7;0.055700;0.060104;0.443103;0.614251;0.320108;0.213549;0.619688;0.000645;0.056447;0.600302;0.048335;0;3.032232;50
red;4.01539500670855;0.392035278450864;0.481325633748159;1.54923724413612;0.126399611924219;9.06156192937346;54.00597962563;0.949129004833483;2.374046297497;0.61337343789323;13.6070257922661;6;0.683136;0.266235;0.129385;0.706096;0.587697;0.541237;0.680192;0.001460;0.037804;0.054316;0.123210;0;3.810768;152
white;9.10481063925271;0.237276219208643;0.295791325247025;1.25774164617982;0.060255690363675;42.5803301653909;123.899231630155;0.950816260675623;2.6978526223508;0.530863734014836;9.94173119524806;7;0.885453;0.352158;0.003897;0.559144;0.197231;0.049705;0.135654;0.003365;0.042982;0.129625;0.076926;0;2.436140;291
white;8.88529687028509;0.228281505626644;0.262970749455417;1.67828536362467;0.0434823011802887;22.7100876664547;60.0480934673664;0.95443648822337;2.30830469917398;0.6783985509708;14.8510267421825;6;0.055700;0.028237;0.121589;0.742834;0.393463;0.148012;0.057863;0.002249;0.019161;0.073143;0.010214;0;1.652465;23
red;6.30597682651518;0.893395673824969;0.0345079947970137;1.63759887003045;0.120739647777246;26.6461797771111;103.521795556435;0.956712840068609;4.4472371532659;0.34244950615832;7.27973527787834;5;0.885453;0.766840;0.905884;0.669358;0.694733;0.180780;0.144298;0.000303;0.040911;0.016662;0.037437;0;4.342659;241
red;8.80125243844634;0.671527550251464;0.173876292960811;1.57878916425542;0.0576001556917024;41.6580571858688;150.256577601206;0.956763641239016;3.09687657750845;0.452751969901052;12.8984990351122;5;1.826608;0.766840;0.184333;0.632620;0.427144;0.015831;0.132292;0.001530;0.002588;0.020991;0.056498;0;4.067275;186
red;4.90774345363764;0.488956979131403;0.0243451354359259;1.51991231277825;0.0923016421694132;30.8916203568278;84.0085852764926;0.958256423743128;3.7571814600731;0.48294139078075;6.91223250092079;5;0.885453;0.766840;0.905884;0.669358;0.694733;0.180780;0.144298;0.000303;0.040911;0.016662;0.037437;0;4.342659;240
red;7.94840077141482;0.611538298544691;0.287166700551013;3.70117250936752;0.106472124033977;42.5107154811469;38.4226697383143;0.958773859369463;3.55440146643069;0.498844758676491;5.91665799099699;5;1.826608;0.266235;0.003897;0.485668;0.427144;0.049705;0.498679;0.002716;0.028483;0.204933;0.018376;0;3.812444;153
white;4.88982163836407;0.108087947346926;0.260907324018451;1.52625550024041;0.0683642374530868;27.4356988418978;125.683497183135;0.960379155186063;1.88767649978483;0.432903000526355;8.61634759374968;5;0.369418;0.411053;0.160756;0.724465;0.125874;0.082474;0.115005;0.002450;0.021232;0.020991;0.029274;0;2.062992;128
red;4.35030294493336;0.378703352988381;0.244167204306384;2.96210959034395;0.0854865951195611;10.3844491392214;20.5045071061989;0.962605855464571;1.77510002582541;0.675608475105843;11.9555242605316;5;0.258017;0.118999;0.341192;0.632620;0.427144;0.770618;0.697479;0.001409;0.034697;0.115126;0.094619;0;3.491920;108
white;9.83905348992693;0.225924346008679;0.352014978033095;5.59386485552354;0.0256439309217443;24.333096106766;203.458442307867;0.962717469780674;3.50359981544047;0.660389364400839;6.52919865746744;6;0.369418;0.057684;0.090217;0.265240;0.322106;0.081369;0.469387;0.000068;0.016054;0.204933;0.027907;0;1.904383;69
white;8.08688863973589;0.199962563255378;0.340701579888496;1.89768861795973;0.024804538431618;29.4982131290651;60.2537549918738;0.963219351364458;4.62456140989429;0.374138935820914;12.0350317661962;7;0.055700;0.322711;0.223500;0.577513;0.411303;0.049705;0.118367;0.003918;0.012947;0.016662;0.172229;0;1.964555;89
red;3.8254849763579;0.784519971981771;0.0413267309443613;1.52979929180695;0.0861008648236629;10.7933935350609;95.1942479519819;0.964093318654305;4.49848597822169;0.770223885000125;6.01757544753823;5;0.055700;0.766840;0.874512;0.540775;0.355786;0.410162;0.239376;0.002766;0.096841;0.035489;0.094619;0;3.472866;101
red;4.40236654464692;0.557055597017587;0.239206287317044;1.68671657551174;0.0800391579005884;14.5993081598594;157.077015189449;0.964728329315159;1.95283038146614;0.87321614821654;9.1902672941087;5;1.512889;0.590156;0.184333;0.650989;0.587697;0.246318;0.270587;0.001671;0.012947;0.110798;0.075558;0;4.243943;218
red;10.9407784810146;0.718366226275817;0.203418089142711;2.76197888705886;0.0774664599087467;5.7938453221065;33.192257041321;0.965684378907028;3.26463213270196;0.70592300730808;13.7373055471937;5;1.199171;0.825735;0.003897;0.595882;0.462822;0.770618;0.533253;0.001912;0.044019;0.020991;0.104149;0;4.562449;271
red;10.5994135600024;0.518407579723724;0.0811310343631426;7.07913764142254;0.101094894208784;8.37609974090583;23.418613310885;0.969963484842294;2.91364299713439;0.943263467229275;10.0362992802955;7;0.055700;0.413472;0.780397;0.010294;0.587697;0.672312;0.844417;0.002153;0.047126;0.280241;0.067396;0;3.761205;145
red;7.77254774459194;0.449583493144929;0.257060877969434;3.33253293671783;0.0967717620796576;5.01243588377708;8.13956523321994;0.970220228712181;4.75177331752886;0.39057367411513;5.82226139232636;6;0.996854;0.060104;0.215704;0.559144;0.748251;0.836156;0.861704;0.001711;0.059555;0.129625;0.037437;0;4.506245;263
white;5.23327109661253;0.2840989362808;0.125340201558187;1.87795120718693;0.0196005956424188;31.1116464927752;105.811545157528;0.970355358465541;4.67236790607034;0.622266490658634;14.125064878822;6;0.369418;0.236788;0.372563;0.485668;0.322106;0.082474;0.057863;0.005044;0.003625;0.115126;0.277063;0;2.327738;233
red;9.05778885642344;0.532855954200787;0.421649947274693;1.86232341848041;0.0856445402173169;13.8885035734637;50.4146249732277;0.970385719667236;2.12332432416003;0.615443067800747;9.02129914219988;5;0.571735;0.148446;0.505846;0.632620;0.462822;0.541237;0.420888;0.002515;0.037804;0.035489;0.123210;0;3.482612;103
red;5.55140500713802;0.321410993654834;0.170891867503919;5.17329252609806;0.0387287463195559;24.513907408562;150.105777339394;0.970548467370992;4.40732541777708;0.393854570841209;15.1407864988416;6;1.624290;0.236788;0.152961;0.579733;0.213072;0.213549;0.279231;0.000102;0.018124;0.073143;0.076926;0;3.467919;99
white;4.51742144001296;0.0829196139466407;0.175492955135262;3.18393078866989;0.0820681414253802;26.6101195692576;171.631156559821;0.973748308626582;4.11349881820381;0.491802918722244;14.1623169980767;6;0.683136;0.617184;0.058845;0.081550;0.000999;0.015831;0.054501;0.000198;0.078198;0.209262;0.000683;0;1.800387;48
red;7.06552024088785;0.201348905569994;0.513236037314507;1.69679747326232;0.0300224240871979;9.37586849133045;5.89194657418025;0.974282347403396;1.89921903390443;0.696556740045945;13.2533333560873;6;0.258017;0.101856;0.223500;0.779572;0.052518;0.770618;0.904922;0.001395;0.022268;0.020991;0.095986;0;3.231643;69
white;4.93347834488323;0.167775471669517;0.319402530610371;7.30957162246918;0.0329012288895505;50.6631033633507;232.659421133485;0.976751463446315;3.75798951041619;0.45016053727887;11.3285390594726;6;0.571735;0.175474;0.058845;0.026443;0.036677;0.441825;0.391596;0.000600;0.030553;0.096299;0.018376;0;1.848423;59
white;3.84135328199425;0.402294060886289;0.303620465721231;7.89851263066897;0.0241000649924029;18.1173195998179;101.557772460373;0.976873582973287;2.44452245249672;0.44320199559845;13.8666771274515;8;0.571735;0.177893;0.090217;0.008074;0.215070;0.015831;0.054501;0.000701;0.025375;0.058645;0.057865;0;1.275907;1
white;10.0948036981895;0.421763048650245;0.210476392787488;7.88816303872081;0.0597461607987942;38.2464533219808;107.613344601427;0.980846567708007;2.77501005825362;0.181278686652663;7.26451090361054;6;0.258017;0.116579;0.309820;0.175615;0.000999;0.441825;0.452100;0.000002;0.027446;0.341051;0.037437;0;2.160891;163
red;6.46127329439463;0.594624415683774;0.132014793096057;2.91792679647992;0.0579420086771534;14.606985356561;38.8236010090445;0.981630951748053;4.31343372179288;0.351184308600588;8.86215709432147;5;1.199171;0.354577;0.654910;0.522406;0.409304;0.606774;0.576470;0.002113;0.002588;0.073143;0.046967;0;4.448423;255
white;4.78283288819452;0.348611606582976;0.209808144253089;1.31662865494676;0.0260053194838451;41.9389968045733;62.1345102166467;0.982114229942371;2.43905446174624;0.245369274539071;16.2557765257381;6;0.996854;0.057684;0.058845;0.669358;0.357785;0.082474;0.011284;0.002018;0.006732;0.096299;0.048335;0;2.387668;268
